423.2856247859497,-47.34937473286696
418.175280748413,-47.907718320509815
404.95752036672445,-49.38946463095405
390.5388037834217,-51.07531012106077
374.9758041051888,-52.95977967216045
358.3317637185021,-55.01392193430141
340.67412872050136,-57.20906439288916
322.0734313465931,-59.52747273654177
302.6045745330366,-61.9399882175925
282.3481771602892,-64.39442332112968
261.38820738228867,-66.83138160951654
239.8116284562052,-69.19112487024279
217.70765445635914,-71.41625453980134
195.16742479196796,-73.45205517262927
172.2844162902843,-75.2354050312148
149.15341050322746,-76.70707410342095
125.86905234680171,-77.82005731830155
102.52742078442202,-78.52086977723731
79.2251237622234,-78.75414283919227
56.05740430223864,-78.47811286387783
33.11888142813484,-77.65756406039739
10.502771599820505,-76.26250238775569
-11.699371005844739,-74.27124846939543
-33.39980981522939,-71.69168887187847
-54.51827483247811,-68.5958990942621
-74.9755517406301,-65.04644765635616
-94.69295681614699,-61.08131153304794
-113.59528603330457,-56.74811295287829
-131.6113794556005,-52.103775364411476
-148.67282938778584,-47.200022378035044
-164.71525477404572,-42.08972267957351
-179.67669510598537,-36.81041303747137
-193.49929969960596,-31.396467025161087
-206.1310653410314,-25.899788092128937
-217.5243566660043,-20.369539786405056
-227.6359083908543,-14.845990279764337
-236.42911557452493,-9.391318966617657
-243.87524112441434,-4.096931075900798
-249.95282441104015,0.9200523532254294
-254.62020834369807,5.851025993306891
-257.8710518415211,10.533936693161996
-259.68336470875425,15.057561514285588
-260.0,20.0
-258.97306336919854,23.5163145676072
-256.47462160777013,27.163580825440228
-252.543245548075,30.584916260361574
-247.19733878614718,33.734255487809534
-240.46959772700978,36.45979447432933
-232.37544162927082,38.882596556387796
-223.3035116348715,41.06254409300426
